vendor_name,avg_rating,rating_std,low_rating_ratio,avg_review_length,duplicate_review_ratio,negative_keyword_ratio,textless_5star_ratio,review_count,review_density,question_count,refund_question_ratio,defect_question_ratio,authenticity_question_ratio,question_density,question_review_ratio,negative_sentiment_ratio,avg_sentiment_score,rating_normalized,rating_sentiment_gap,product_count,abusive_label,conditions_met_count
제이마켓,3.142857142857143,1.2149857925879117,0.2857142857142857,239.71428571428572,0.0,0.0,0.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687074829931974,0.5357142857142857,0.23299319727891166,1,1,3
제이에스퍼니처,4.0,0.0,0.0,606.5,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.75,0.1071428571428572,1,1,3
제이엠파크,4.0,0.0,0.0,614.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,1,1,4
제이와이스타일,4.0,0.0,0.0,259.6666666666667,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.75,0.0357142857142857,1,1,3
제이티알네트웍스,4.0,0.0,0.0,1303.0,0.25,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.75,0.16666666666666663,1,1,3
주식회사 대한매트,2.5714285714285716,1.3972762620115438,0.5714285714285714,86.85714285714286,0.875,0.0,0.0,7,7.0,4.0,0.0,0.0,0.0,4.0,0.5714285714285714,0.0,0.6428571428571429,0.3928571428571429,0.25,1,1,3
주식회사 더수인컴퍼니,4.318181818181818,1.249242194534775,0.09090909090909091,228.9090909090909,0.26666666666666666,0.13636363636363635,0.3333333333333333,22,22.0,5.0,0.4,0.2,0.0,5.0,0.22727272727272727,0.09090909090909091,0.6300505050505051,0.8295454545454546,0.1994949494949495,1,1,3
주식회사 데르발론,1.2,0.44721359549995804,1.0,174.4,0.0,0.2,0.0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.04999999999999999,0.25,1,1,3
주식회사 드링킹,4.863636363636363,0.3512500866571044,0.0,821.9545454545455,0.23076923076923078,0.045454545454545456,0.5263157894736842,22,22.0,2.0,0.0,0.0,0.0,2.0,0.09090909090909091,0.0,0.720021645021645,0.9659090909090908,0.24588744588744582,1,1,3
주식회사 디온,4.0,0.0,0.0,115.0,0.0,0.0,0.0,1,1.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,0.75,0.25,1,1,5
주식회사 리노아,4.0625,1.0626225419530053,0.125,100.3125,0.125,0.125,0.8571428571428571,16,16.0,6.0,0.0,0.0,0.0,6.0,0.375,0.0,0.6736111111111112,0.765625,0.09201388888888884,1,1,3
